EVENT_DATE_KEY,TSN,SEARCH_TEXT,UI_VALUE_DESC_01,UI_VALUE_DESC_02,UI_VALUE_DESC_03,UI_VALUE_DESC_04,SEARCH_CONTEXT,MATCH,,
20150815,18859D318372FB02666A75E63D441EB6,cl,the,closer,NA,NA,FALSE,2,1,
20150815,18859D318372FB02666A75E63D441EB6,cl,the,closer,NA,NA,FALSE,2,1,
20150815,18859D318372FB02666A75E63D441EB6,cl,the,closer,NA,NA,FALSE,2,1,
20150815,ED2459AADA89A210EB1F2923951255BC,de,dexter,NA,NA,NA,FALSE,1,1,
20150815,E25376182EE9D92EFA05D88896FCCA8B,muppet,the,muppets,NA,NA,FALSE,2,1,
20150815,E25376182EE9D92EFA05D88896FCCA8B,muppet,the,muppets,NA,NA,FALSE,2,1,
20150815,142AF02F7617963205AC56E165A97E78,ghos,ghost,asylum,NA,NA,FALSE,1,1,
20150815,142AF02F7617963205AC56E165A97E78,ghos,ghost,asylum,NA,NA,FALSE,1,1,
20150815,A92000190AA2AA9,dumb,dumb,and,dumber,to,FALSE,1,1,
20150815,A92000190AA2AA9,dumb,dumb,and,dumber,to,FALSE,1,1,
20150815,A92000190AA2AA9,dumb,dumb,and,dumber,to,FALSE,1,1,
20150815,737600BB1E39DCB5F698B10566BD716F,why,why,planes,crash,NA,FALSE,1,1,
20150815,848400190468B5B,gh,ghost,hunters,NA,NA,FALSE,1,1,
20150815,56429AE74A5E401F9C15ECAB1300E335,d,dance,moms,NA,NA,FALSE,1,1,
20150815,ED2459AADA89A210EB1F2923951255BC,de,dexter,NA,NA,NA,FALSE,1,1,
20150815,09B45CB5AEB1677A7780B19B83D3C8D3,last g,the,last,goodbye,NA,FALSE,#N/A,#N/A,
20150815,09B45CB5AEB1677A7780B19B83D3C8D3,last g,the,last,goodbye,NA,FALSE,#N/A,#N/A,
20150815,8400001902F1EE9,lost,lost,NA,NA,NA,FALSE,1,1,
20150815,89A8547B98BFDC49A545EA634DB450DA,odd m,odd,mom,out,NA,FALSE,#N/A,#N/A,
20150815,7.582E+14,hud,hudson,hawk,NA,NA,FALSE,1,1,
20150815,7.582E+14,huds,hudson,hawk,NA,NA,FALSE,1,1,
20150815,D88D626DB6040451E76E6272B88DDA7E,news,the,newsroom,NA,NA,FALSE,2,1,
20150815,D88D626DB6040451E76E6272B88DDA7E,news,the,newsroom,NA,NA,FALSE,2,1,
20150815,74600119024201C,sho,show,me,a,hero,FALSE,1,1,
20150815,7.46E+14,oly,olympus,has,fallen,NA,FALSE,1,1,
20150815,84003019059C285,evo,??vocateur:,the,morton,downey,FALSE,#N/A,#N/A,
20150815,84003019059C285,evo,??vocateur:,the,morton,downey,FALSE,#N/A,#N/A,
20150815,84003019059C285,evo,flock,of,dodos:,the,FALSE,#N/A,#N/A,
20150815,84003019059C285,evo,flock,of,dodos:,the,FALSE,#N/A,#N/A,
20150815,84003019059C285,evo,flock,of,dodos:,the,FALSE,#N/A,#N/A,
20150815,84003019059C285,evo,flock,of,dodos:,the,FALSE,#N/A,#N/A,
20150815,84003019059C285,evo,flock,of,dodos:,the,FALSE,#N/A,#N/A,
20150815,20442FB9655DDDAAB380FBC7D493E92B,tee,teen,mom,2,NA,FALSE,1,1,
20150815,20442FB9655DDDAAB380FBC7D493E92B,tee,teen,mom,2,NA,FALSE,1,1,
20150815,20442FB9655DDDAAB380FBC7D493E92B,tee,teen,mom,2,NA,FALSE,1,1,
20150815,20442FB9655DDDAAB380FBC7D493E92B,tee,teen,mom,2,NA,FALSE,1,1,
20150815,20442FB9655DDDAAB380FBC7D493E92B,tee,teen,mom,2,NA,FALSE,1,1,
20150815,8DE0F22E50A3C59938CF3D8B3A70556F,sudd,suddenly,royal,NA,NA,FALSE,1,1,
20150815,8DE0F22E50A3C59938CF3D8B3A70556F,sudd,suddenly,royal,NA,NA,FALSE,1,1,
20150815,8DE0F22E50A3C59938CF3D8B3A70556F,sudd,suddenly,royal,NA,NA,FALSE,1,1,
20150815,16CC683A54E8A7477D1AE3EE9C84BAD9,mlb,mlb,baseball,NA,NA,FALSE,1,1,
20150815,5C88E6B500E6AB1F3BBCEF51D2055DD5,hav,haven,NA,NA,NA,FALSE,1,1,
20150815,5C88E6B500E6AB1F3BBCEF51D2055DD5,hav,haven,NA,NA,NA,FALSE,1,1,
20150815,5C88E6B500E6AB1F3BBCEF51D2055DD5,hav,haven,NA,NA,NA,FALSE,1,1,
20150815,5C88E6B500E6AB1F3BBCEF51D2055DD5,hav,haven,NA,NA,NA,FALSE,1,1,
20150815,5C88E6B500E6AB1F3BBCEF51D2055DD5,hav,haven,NA,NA,NA,FALSE,1,1,
20150815,5C88E6B500E6AB1F3BBCEF51D2055DD5,hav,haven,NA,NA,NA,FALSE,1,1,
20150815,34AB53C9528DB6556C43D2B0B3BE976E,mad ma,mad,max:,fury,road,FALSE,#N/A,#N/A,
20150815,3B018352D4651F00697BB53EF856B751,he,heroes,reborn,NA,NA,FALSE,1,1,
20150815,3B018352D4651F00697BB53EF856B751,he,heroes,reborn,NA,NA,FALSE,1,1,
20150815,967B5CBFCFF626528C3E4CFAF05EC2CE,un,under,the,dome,NA,FALSE,1,1,
20150815,967B5CBFCFF626528C3E4CFAF05EC2CE,un,unsung,NA,NA,NA,FALSE,1,1,
20150815,1469629A7FF15A4834627BF890DEA21C,key,key,&,peele,NA,FALSE,1,1,
20150815,1469629A7FF15A4834627BF890DEA21C,key,key,&,peele,NA,FALSE,1,1,
20150815,1469629A7FF15A4834627BF890DEA21C,key,key,&,peele,NA,FALSE,1,1,
20150815,1469629A7FF15A4834627BF890DEA21C,key,key,&,peele,NA,FALSE,1,1,
20150815,1469629A7FF15A4834627BF890DEA21C,key,key,&,peele,NA,FALSE,1,1,
20150815,7460001906143B5,tl,tlc,NA,NA,NA,FALSE,1,1,
20150815,8.4E+14,ken,kendra,on,top,NA,FALSE,1,1,
20150815,8E4FC7FB54C8155AB2424DC16EA26B8A,sp,spongebob,squarepants,NA,NA,FALSE,1,1,
20150815,6C76824341B3C65F6FCDF44CB7DE64E4,love u,love,under,the,stars,FALSE,#N/A,#N/A,
20150815,750000190406CD1,charles manson,charles,manson:,man,who,FALSE,#N/A,#N/A,
20150815,089EF7DF2F1A2C60B6DE4CB309A6B4FD,ale,alex,cross,NA,NA,FALSE,1,1,
20150815,7500001902D12C2,stag,stagecoach,NA,NA,NA,FALSE,1,1,
20150815,DE2E8B33546761A443764E17D82F1AF5,abb,abbott,and,costello,meet,FALSE,1,1,
20150815,DE2E8B33546761A443764E17D82F1AF5,abb,abbott,and,costello,meet,FALSE,1,1,
20150815,DE2E8B33546761A443764E17D82F1AF5,abb,abbott,and,costello,meet,FALSE,1,1,
20150815,DE2E8B33546761A443764E17D82F1AF5,abb,bud,abbott,NA,NA,FALSE,2,1,
20150815,DE2E8B33546761A443764E17D82F1AF5,abb,bud,abbott,NA,NA,FALSE,2,1,
20150815,DE2E8B33546761A443764E17D82F1AF5,abb,bud,abbott,NA,NA,FALSE,2,1,
20150815,DE2E8B33546761A443764E17D82F1AF5,abb,bud,abbott,NA,NA,FALSE,2,1,
20150815,DE2E8B33546761A443764E17D82F1AF5,grea,the,great,escape,NA,FALSE,2,1,
20150815,FDB34B52872C27444B881B67660EF88F,blu,blunt,talk,NA,NA,FALSE,1,1,
20150815,FDB34B52872C27444B881B67660EF88F,blu,blunt,talk,NA,NA,FALSE,1,1,
20150815,B09C067C6079D550A8E6D7BC57A21752,deadly,deadly,women,NA,NA,FALSE,1,1,
20150815,9B09B4664ED6A9A24E3B47629D778FC7,nf,nfl,preseason,football,NA,FALSE,1,1,
20150815,9B09B4664ED6A9A24E3B47629D778FC7,nf,nfl,preseason,football,NA,FALSE,1,1,
20150815,9B09B4664ED6A9A24E3B47629D778FC7,nf,nfl,preseason,football,NA,FALSE,1,1,
20150815,879D456A53076B22E659C0F1D9DD4C0F,house b,the,house,bunny,NA,FALSE,#N/A,#N/A,
20150815,879D456A53076B22E659C0F1D9DD4C0F,house b,the,house,bunny,NA,FALSE,#N/A,#N/A,
20150815,879D456A53076B22E659C0F1D9DD4C0F,house b,the,house,bunny,NA,FALSE,#N/A,#N/A,
20150815,879D456A53076B22E659C0F1D9DD4C0F,house b,the,house,bunny,NA,FALSE,#N/A,#N/A,
20150815,7500001902D12C2,stag,stagecoach,NA,NA,NA,FALSE,1,1,
20150815,7500001902D12C2,stag,stagecoach,NA,NA,NA,FALSE,1,1,
20150815,A9200019036B132,p,power,NA,NA,NA,FALSE,1,1,
20150815,55E2339CDA758E4E218A999788E5C5B6,doc,doctor,who,NA,NA,FALSE,1,1,
20150815,55E2339CDA758E4E218A999788E5C5B6,doc,doctor,who,NA,NA,FALSE,1,1,
20150815,55E2339CDA758E4E218A999788E5C5B6,doc,doctor,who,NA,NA,FALSE,1,1,
20150815,55E2339CDA758E4E218A999788E5C5B6,doc,doctor,who,NA,NA,FALSE,1,1,
20150815,55E2339CDA758E4E218A999788E5C5B6,doc,doctor,who,NA,NA,FALSE,1,1,
20150815,55E2339CDA758E4E218A999788E5C5B6,doc,doctor,who,NA,NA,FALSE,1,1,
20150815,848000190271D76,che,chef,NA,NA,NA,FALSE,1,1,
20150815,848000190271D76,che,chef,NA,NA,NA,FALSE,1,1,
20150815,848000190271D76,che,chef,NA,NA,NA,FALSE,1,1,
20150815,848000190271D76,che,chef,NA,NA,NA,FALSE,1,1,
20150815,848000190271D76,che,chef,NA,NA,NA,FALSE,1,1,
20150815,848000190271D76,jack,jack,reacher,NA,NA,FALSE,1,1,
20150815,848000190271D76,jack,jack,reacher,NA,NA,FALSE,1,1,
20150815,B09C067C6079D550A8E6D7BC57A21752,deadly,deadly,daycare,NA,NA,FALSE,1,1,
20150815,E0056BBD40770174F2C58F6DC2CF841E,nfl,nfl,preseason,football,NA,FALSE,1,1,
20150815,CF321A4DD0E6599F466FDDD21FC2B29A,sto,storage,wars,NA,NA,FALSE,1,1,
20150815,CF321A4DD0E6599F466FDDD21FC2B29A,sto,storage,wars,NA,NA,FALSE,1,1,
20150815,CF321A4DD0E6599F466FDDD21FC2B29A,sto,storage,wars,NA,NA,FALSE,1,1,
20150815,CF321A4DD0E6599F466FDDD21FC2B29A,sto,storage,wars,NA,NA,FALSE,1,1,
20150815,3B0FEB0C24D572C305588FDD125F0F46,sup,supernatural,NA,NA,NA,FALSE,1,1,
20150815,3B0FEB0C24D572C305588FDD125F0F46,sup,supernatural,NA,NA,NA,FALSE,1,1,
20150815,3B0FEB0C24D572C305588FDD125F0F46,su,supernatural,NA,NA,NA,FALSE,1,1,
20150815,3B0FEB0C24D572C305588FDD125F0F46,su,supernatural,NA,NA,NA,FALSE,1,1,
20150815,EFCB972DF4A528BEF36E9BF72A12825A,uncl,uncle,grandpa,NA,NA,FALSE,1,1,
20150815,2AB94EC9B297BDD6F30DF7484DBD0B85,po,power,NA,NA,NA,FALSE,1,1,
20150815,2AB94EC9B297BDD6F30DF7484DBD0B85,po,power,NA,NA,NA,FALSE,1,1,
20150815,94C8E8157518DE979B4A4928D2890745,exta,extant,NA,NA,NA,FALSE,1,1,
20150815,7.5E+14,dar,dark,matter,NA,NA,FALSE,1,1,
20150815,7.5E+14,dar,dark,matter,NA,NA,FALSE,1,1,
20150815,B6C8E90C477D19E3E1BDE45E966AAFBA,n,nfl,preseason,football,NA,FALSE,1,1,
20150815,8.48E+14,odd,odd,squad,NA,NA,FALSE,1,1,
20150815,8.48E+14,odd,odd,squad,NA,NA,FALSE,1,1,
20150815,8.48E+14,odd,odd,squad,NA,NA,FALSE,1,1,
20150815,8.48E+14,odd,odd,squad,NA,NA,FALSE,1,1,
20150815,C65F1A56D0C268F317D431F5E9FD2A3D,mall,paul,blart:,mall,cop,FALSE,3,1,
20150815,C65F1A56D0C268F317D431F5E9FD2A3D,mall,paul,blart:,mall,cop,FALSE,3,1,
20150815,C65F1A56D0C268F317D431F5E9FD2A3D,mall,paul,blart:,mall,cop,FALSE,3,1,
20150815,7E79123A55A482D974C9DF69E98B7C5A,maz,the,maze,runner,NA,FALSE,2,1,
20150815,7.5E+14,po,pok??mon:,xy,NA,NA,FALSE,1,1,
20150815,7.5E+14,po,pok??mon:,xy,NA,NA,FALSE,1,1,
20150815,7.5E+14,po,pok??mon:,xy,NA,NA,FALSE,1,1,
20150815,3B0FEB0C24D572C305588FDD125F0F46,sup,supernatural,NA,NA,NA,FALSE,1,1,
20150815,3B0FEB0C24D572C305588FDD125F0F46,sup,supernatural,NA,NA,NA,FALSE,1,1,
20150815,3B0FEB0C24D572C305588FDD125F0F46,sup,supernatural,NA,NA,NA,FALSE,1,1,
20150815,75000019042615E,av,marvel's,avengers,assemble,NA,FALSE,2,1,
20150815,B55463E4A0F45559962FBE2884B22D49,wnb,wnba,basketball,NA,NA,FALSE,1,1,
20150815,B55463E4A0F45559962FBE2884B22D49,wnb,wnba,basketball,NA,NA,FALSE,1,1,
20150815,B55463E4A0F45559962FBE2884B22D49,wnb,wnba,basketball,NA,NA,FALSE,1,1,
20150815,ED638F895149D1942386776553C79514,food,food,network,star,NA,FALSE,1,1,
20150815,8.48E+14,odd,odd,squad,NA,NA,FALSE,1,1,
20150815,950175059C5B022FB227820C27D56DB5,els,elsa,&,fred,NA,FALSE,1,1,
20150815,950175059C5B022FB227820C27D56DB5,els,elsa,&,fred,NA,FALSE,1,1,
20150815,59863B957EB79F32527AF3232BDC2116,d,doctor,who,NA,NA,FALSE,1,1,
20150815,D2D6BF84702EA118012B155C43655142,blu,blue,bloods,NA,NA,FALSE,1,1,
20150815,D2D6BF84702EA118012B155C43655142,blu,blunt,talk,NA,NA,FALSE,1,1,
20150815,D2D6BF84702EA118012B155C43655142,blu,blunt,talk,NA,NA,FALSE,1,1,
20150815,D2D6BF84702EA118012B155C43655142,blu,blunt,talk,NA,NA,FALSE,1,1,
20150815,8460001902D8413,oly,olympus,has,fallen,NA,FALSE,1,1,
20150815,ED638F895149D1942386776553C79514,bourne,the,bourne,supremacy,NA,FALSE,2,1,
20150815,ED638F895149D1942386776553C79514,sc,scandal,NA,NA,NA,FALSE,1,1,
20150815,ED638F895149D1942386776553C79514,sc,scandal,NA,NA,NA,FALSE,1,1,
20150815,ED638F895149D1942386776553C79514,und,under,the,dome,NA,FALSE,1,1,
20150815,ED638F895149D1942386776553C79514,und,under,the,dome,NA,FALSE,1,1,
20150815,ED638F895149D1942386776553C79514,u,under,the,dome,NA,FALSE,1,1,
20150815,ED638F895149D1942386776553C79514,u,under,the,dome,NA,FALSE,1,1,
20150815,750000190405CC2,gho,ghostbusters,NA,NA,NA,FALSE,1,1,
20150815,750000190405CC2,gho,ghostbusters,NA,NA,NA,FALSE,1,1,
20150815,750000190405CC2,gho,ghostbusters,NA,NA,NA,FALSE,1,1,
20150815,7582001902DE43C,f,fargo,NA,NA,NA,FALSE,1,1,
20150815,7582001902DE43C,f,fargo,NA,NA,NA,FALSE,1,1,
20150815,7582001902DE43C,f,fargo,NA,NA,NA,FALSE,1,1,
20150815,AF1234D131E218AEC710D8E682FC51AB,pro,project,runway,NA,NA,FALSE,1,1,
20150815,AF1234D131E218AEC710D8E682FC51AB,pro,project,runway,NA,NA,FALSE,1,1,
20150815,C60552C867CC286B314CD056FE7CCC81,madam,madam,secretary,NA,NA,FALSE,1,1,
20150815,C60552C867CC286B314CD056FE7CCC81,madam,madam,secretary,NA,NA,FALSE,1,1,
20150815,054C756B77187EACEAED46F1D21DAC5B,ty,tyrant,NA,NA,NA,FALSE,1,1,
20150815,054C756B77187EACEAED46F1D21DAC5B,ty,tyrant,NA,NA,NA,FALSE,1,1,
20150815,8.46E+14,nfl,nfl,preseason,football,NA,FALSE,1,1,
20150815,B4C63BAD73B028750257B60910847DF7,me,meet,the,press,NA,FALSE,1,1,
20150815,B4C63BAD73B028750257B60910847DF7,me,meet,the,press,NA,FALSE,1,1,
20150815,7.503E+14,batman,batman,NA,NA,NA,FALSE,1,1,
20150815,7.503E+14,batman,batman,NA,NA,NA,FALSE,1,1,
20150815,7.503E+14,batman,batman,NA,NA,NA,FALSE,1,1,
20150815,7.503E+14,batman,batman,NA,NA,NA,FALSE,1,1,
20150815,A92000190634472,tee,teen,wolf,NA,NA,FALSE,1,1,
20150815,C4771D2F040664A35E3C8A5600F8094A,tom,tom,hanks,NA,NA,FALSE,1,1,
20150815,C4771D2F040664A35E3C8A5600F8094A,tom,tom,hanks,NA,NA,FALSE,1,1,
20150815,C4771D2F040664A35E3C8A5600F8094A,tom,tom,hanks,NA,NA,FALSE,1,1,
20150815,C4771D2F040664A35E3C8A5600F8094A,tom,tom,hanks,NA,NA,FALSE,1,1,
20150815,7B10BF08A29CD36CA4ED415DA26F947B,pov,pov,NA,NA,NA,FALSE,1,1,
20150815,7B10BF08A29CD36CA4ED415DA26F947B,pov,pov,NA,NA,NA,FALSE,1,1,
20150815,7460001908790FC,nfl,nfl,preseason,football,NA,FALSE,1,1,
20150815,7460001909F2511,sh,show,me,a,hero,FALSE,1,1,
20150815,7460001909F2511,sh,show,me,a,hero,FALSE,1,1,
20150815,1384D73E9CA37532AB653DBBDE2B5658,splash,splash,NA,NA,NA,FALSE,1,1,
20150815,1384D73E9CA37532AB653DBBDE2B5658,splash,splash,NA,NA,NA,FALSE,1,1,
20150815,8484001904B81C5,des,descendants,NA,NA,NA,FALSE,1,1,
20150815,8484001904B81C5,des,descendants,NA,NA,NA,FALSE,1,1,
20150815,A98F415F2D19E3EA91E9B9015FFB555F,golden,goldeneye,NA,NA,NA,FALSE,1,1,
20150815,F9360D91AD3168C8C5CEA95B7DD0B050,co,cops,NA,NA,NA,FALSE,1,1,
20150815,A9200019022AF21,che,cheaper,by,the,dozen,FALSE,1,1,
20150815,D1809DA001D2B0C,footb,nfl,preseason,football,NA,FALSE,3,1,
20150815,E810582B44343B505333A1DA337EA175,shaf,shaft,NA,NA,NA,FALSE,1,1,
20150815,7582001903D2413,blu,blunt,talk,NA,NA,FALSE,1,1,
20150815,D1809DA0019A299,cu,cuban,chrome,NA,NA,FALSE,1,1,
20150815,D1809DA0019A299,cu,cuban,chrome,NA,NA,FALSE,1,1,
20150815,D1809DA0019A299,cu,cuban,chrome,NA,NA,FALSE,1,1,
20150815,D1809DA0019A299,cu,cuban,chrome,NA,NA,FALSE,1,1,
20150815,D1809DA0019A299,cu,cuban,chrome,NA,NA,FALSE,1,1,
20150815,D1809DA0019A299,cu,cuban,chrome,NA,NA,FALSE,1,1,
20150815,D1809DA0019A299,cu,cuban,chrome,NA,NA,FALSE,1,1,
20150815,D1809DA0019A299,cu,cuban,chrome,NA,NA,FALSE,1,1,
20150815,D1809DA002460FF,doom,doomsday,preppers,NA,NA,FALSE,1,1,
20150815,D1809DA002460FF,doom,doomsday,preppers,NA,NA,FALSE,1,1,
20150815,D1809DA002460FF,doom,doomsday,castle,NA,NA,FALSE,1,1,
20150815,8460001902CB487,nf,nfl,preseason,football,NA,FALSE,1,1,
20150815,8460001902CB487,nf,nfl,preseason,football,NA,FALSE,1,1,
20150815,8460001902CB487,nf,nfl,preseason,football,NA,FALSE,1,1,
20150815,8460001902CB487,nfl,nfl,preseason,football,NA,FALSE,1,1,
20150815,8460001902CB487,nfl,nfl,preseason,football,NA,FALSE,1,1,
20150815,8460001902CB487,nfl,nfl,preseason,football,NA,FALSE,1,1,
20150815,D3DD5C66F87AB8944C76897114AEF06A,lov,the,love,guru,NA,FALSE,2,1,
20150815,D3DD5C66F87AB8944C76897114AEF06A,love u,love,under,the,stars,FALSE,#N/A,#N/A,
20150815,D3DD5C66F87AB8944C76897114AEF06A,love u,love,under,the,stars,FALSE,#N/A,#N/A,
20150815,D3DD5C66F87AB8944C76897114AEF06A,love u,love,under,the,stars,FALSE,#N/A,#N/A,
20150815,725F2825FFA84B8704854B3EEB1F06E6,where hope,where,hope,grows,NA,FALSE,#N/A,#N/A,
20150815,725F2825FFA84B8704854B3EEB1F06E6,where hope,where,hope,grows,NA,FALSE,#N/A,#N/A,
20150815,725F2825FFA84B8704854B3EEB1F06E6,where hope,where,hope,grows,NA,FALSE,#N/A,#N/A,
20150815,7460001909D2E5F,ball,ballers,NA,NA,NA,FALSE,1,1,
20150815,7460001909D2E5F,ball,ballers,NA,NA,NA,FALSE,1,1,
20150815,7460001909D2E5F,ball,ballers,NA,NA,NA,FALSE,1,1,
20150815,848000190235CCE,transp,transparent,NA,NA,NA,FALSE,1,1,
20150815,848000190235CCE,transp,transparent,NA,NA,NA,FALSE,1,1,
20150815,750000190576FC7,martha ba,martha,bakes,NA,NA,FALSE,#N/A,#N/A,
20150815,7500001905C597A,des,descendants,NA,NA,NA,FALSE,1,1,
20150815,7500001905C597A,des,descendants,NA,NA,NA,FALSE,1,1,
20150815,7500001905C597A,des,descendants,NA,NA,NA,FALSE,1,1,
20150815,43D1A931CE9803E414577479EB2CCBB2,the way,the,way,we,were,FALSE,#N/A,#N/A,
20150815,8460001902CB487,nfl,nfl,preseason,football,NA,FALSE,1,1,
20150815,8460001902CB487,nfl,nfl,preseason,football,NA,FALSE,1,1,
20150815,8460001902CB487,nfl,nfl,preseason,football,NA,FALSE,1,1,
20150815,75820019054FAC1,sup,supernatural,NA,NA,NA,FALSE,1,1,
20150815,75820019054FAC1,sup,supernatural,NA,NA,NA,FALSE,1,1,
20150815,75820019054FAC1,bet,better,call,saul,NA,FALSE,1,1,
20150815,75820019054FAC1,bet,better,call,saul,NA,FALSE,1,1,
20150815,B2241AA89CA1F32A354F38E3F6079B49,lab,lab,rats,NA,NA,FALSE,1,1,
20150815,A920001902B732D,ke,kendra,on,top,NA,FALSE,1,1,
20150815,A920001902B732D,ke,kendra,on,top,NA,FALSE,1,1,
20150815,A920001902B732D,ke,kendra,on,top,NA,FALSE,1,1,
20150815,A920001902B732D,don,don't,be,tardy,...,FALSE,1,1,
20150815,A920001902B732D,don,don't,be,tardy,...,FALSE,1,1,
20150815,A920001902B732D,don,don't,be,tardy,...,FALSE,1,1,
20150815,A920001902B732D,dan,dance,moms,NA,NA,FALSE,1,1,
20150815,A920001902B732D,dan,dance,moms,NA,NA,FALSE,1,1,
20150815,A920001902B732D,dan,dance,moms,NA,NA,FALSE,1,1,
20150815,43D1A931CE9803E414577479EB2CCBB2,the way,the,way,we,were,FALSE,#N/A,#N/A,
20150815,43D1A931CE9803E414577479EB2CCBB2,the way,the,way,we,were,FALSE,#N/A,#N/A,
20150815,43D1A931CE9803E414577479EB2CCBB2,the way,the,way,we,were,FALSE,#N/A,#N/A,
20150815,A2E8910B965BE4CB9DA339B18CECA20F,forr,forrest,gump,NA,NA,FALSE,1,1,
20150815,C48F8F2B53BBF68EE31A6F59566432AF,sex,sex,&,drugs,&,FALSE,1,1,
20150815,C48F8F2B53BBF68EE31A6F59566432AF,sex,sex,&,drugs,&,FALSE,1,1,
20150815,46F54BB2780689E92E1F8AB6F09BB6A4,party,party,down,south,NA,FALSE,1,1,
20150815,46F54BB2780689E92E1F8AB6F09BB6A4,party,party,down,south,NA,FALSE,1,1,
20150815,F859E709FFFBCB296A940545BF7E9434,are,are,you,smarter,than,FALSE,1,1,
20150815,A920001905A9FE9,scoo,scooby,doo!,legend,of,FALSE,1,1,
20150815,A920001905A9FE9,scoo,scooby,doo!,legend,of,FALSE,1,1,
20150815,A920001905A9FE9,scoo,scooby,doo!,legend,of,FALSE,1,1,
20150815,A920001905A9FE9,scoo,scooby,doo!,legend,of,FALSE,1,1,
20150815,84003019059B938,rent,rent,NA,NA,NA,FALSE,1,1,
20150815,B92CF13416105B938A7641A29F5D4DCE,coll,college,football,NA,NA,FALSE,1,1,
20150815,7460001903BF4DC,nfl,nfl,preseason,football,NA,FALSE,1,1,
20150815,8484001904A9229,mr,mr.,robot,NA,NA,FALSE,1,1,
20150815,8484001904A9229,mr,mr.,robot,NA,NA,FALSE,1,1,
20150815,8484001904A9229,mr,mr.,robot,NA,NA,FALSE,1,1,
20150815,8484001904A9229,mr,mr.,robot,NA,NA,FALSE,1,1,
20150815,8484001904A9229,mr,mr.,robot,NA,NA,FALSE,1,1,
20150815,8484001904A9229,mr,mr.,robot,NA,NA,FALSE,1,1,
20150815,02B089210AFB55EFC6D53B1BE3D7485E,arr,arranged,NA,NA,NA,FALSE,1,1,
20150815,84003019059B938,rent,rent,NA,NA,NA,FALSE,1,1,
20150815,84003019059B938,rent,rent,or,buy,NA,FALSE,1,1,
20150815,84003019059B938,rent,rent,or,buy,NA,FALSE,1,1,
20150815,84003019059B938,next gr,the,next,great,burger,FALSE,#N/A,#N/A,
20150815,84003019059B938,next gr,the,next,great,burger,FALSE,#N/A,#N/A,
20150815,84003019059B938,scr,scream,queens,NA,NA,FALSE,1,1,
20150815,84003019059B938,scr,scream,queens,NA,NA,FALSE,1,1,
20150815,3F65162FFF64D4D69BCFDBFC4DF73284,ha,haven,NA,NA,NA,FALSE,1,1,
20150815,3F65162FFF64D4D69BCFDBFC4DF73284,hav,haven,NA,NA,NA,FALSE,1,1,
20150815,E0F502E4610963D608E3379562B73A5A,name o,the,name,of,the,FALSE,#N/A,#N/A,
20150815,F614D68DF1B32B7DBED2D3478E3D8E91,dont,don't,be,tardy,...,FALSE,#N/A,#N/A,
20150815,F614D68DF1B32B7DBED2D3478E3D8E91,dont,don't,be,tardy,...,FALSE,#N/A,#N/A,
20150815,14C02FCA268DBD1F6E358932D4EF5C20,love  u,love,under,the,stars,FALSE,#N/A,#N/A,
20150815,14C02FCA268DBD1F6E358932D4EF5C20,love  u,love,under,the,stars,FALSE,#N/A,#N/A,
20150815,CBFFDC574825FB300D3C772B0B251F3F,front,front,and,center,NA,FALSE,1,1,
20150815,CBFFDC574825FB300D3C772B0B251F3F,front,front,and,center,NA,FALSE,1,1,
20150815,CBFFDC574825FB300D3C772B0B251F3F,front,front,and,center,NA,FALSE,1,1,
20150815,CBFFDC574825FB300D3C772B0B251F3F,front,front,and,center,NA,FALSE,1,1,
20150815,CBFFDC574825FB300D3C772B0B251F3F,speakeasy,speakeasy,NA,NA,NA,FALSE,1,1,
20150815,22835907C9EC1EE08B3EA9E05953410F,far f,far,from,home:,the,FALSE,#N/A,#N/A,
20150815,75318C496F1A2D5BC09254851C4135B2,docum,documentary,now!,NA,NA,FALSE,1,1,
20150815,75318C496F1A2D5BC09254851C4135B2,docum,documentary,now!,NA,NA,FALSE,1,1,
20150815,3CD2650E157F3CFF489BF6E07289205E,do,doctor,who,NA,NA,FALSE,1,1,
20150815,9E30D62604D2A4DE921BE6F9CAC639A9,yo,young,&,hungry,NA,FALSE,1,1,
20150815,9E30D62604D2A4DE921BE6F9CAC639A9,yo,young,&,hungry,NA,FALSE,1,1,
20150815,9E30D62604D2A4DE921BE6F9CAC639A9,bab,baby,daddy,NA,NA,FALSE,1,1,
20150815,9E30D62604D2A4DE921BE6F9CAC639A9,bab,baby,daddy,NA,NA,FALSE,1,1,
20150815,9E30D62604D2A4DE921BE6F9CAC639A9,bab,baby,daddy,NA,NA,FALSE,1,1,
20150815,1853773BD71712F02377D9B35A782C08,al,alaskan,bush,people,NA,FALSE,1,1,
20150815,1853773BD71712F02377D9B35A782C08,du,duck,dynasty,NA,NA,FALSE,1,1,
20150815,1853773BD71712F02377D9B35A782C08,du,duck,dynasty,NA,NA,FALSE,1,1,
20150815,1853773BD71712F02377D9B35A782C08,g,gotham,NA,NA,NA,FALSE,1,1,
20150815,1853773BD71712F02377D9B35A782C08,g,gotham,NA,NA,NA,FALSE,1,1,
20150815,3CF01EB8C05BCB4B5CEDD104C8F952D3,s,scandal,NA,NA,NA,FALSE,1,1,
20150815,C1674A566EB5C5AEB3BBC24D1F687AB1,madea,tyler,perry's,a,madea,FALSE,4,1,
